t_100,V_in_100,I_out_100,t_200,V_in_200,I_out_200,t_400,V_in_400,I_out_400,t_800,V_in_800,I_out_800,t_1600,V_in_1600,I_out_1600,t_3200,V_in_3200,I_out_3200,t_6400,V_in_6400,I_out_6400,t_12800,V_in_12800,I_out_12800,t_25600,V_in_25600,I_out_25600,t_51200,V_in_51200,I_out_51200,t_102400,V_in_102400,I_out_102400,t_204800,V_in_204800,I_out_204800,t_409600,V_in_409600,I_out_409600,t_819200,V_in_819200,I_out_819200,t_1638400,V_in_1638400,I_out_1638400,t_3276800,V_in_3276800,I_out_3276800,t_6553600,V_in_6553600,I_out_6553600
1.000000000000000021e-03,9.698456662825806207e-01,-8.671679841443263092e-07,5.000000000000000104e-04,9.698456662825806207e-01,-1.781969301554236071e-06,2.500000000000000052e-04,9.698456662825806207e-01,-3.695602428573361418e-06,1.250000000000000026e-04,9.698456662825806207e-01,-7.463326327756822746e-06,6.250000000000000130e-05,9.698456662825806207e-01,-1.291040115785203547e-05,3.125000000000000065e-05,9.698456662825806207e-01,-1.622543715005324871e-05,1.562500000000000033e-05,9.698456662825806207e-01,-1.578466649331122123e-05,7.812500000000000163e-06,9.698456662825806207e-01,-1.436936573517438198e-05,3.906250000000000081e-06,9.698456662825806207e-01,-1.333921921888796852e-05,1.953125000000000041e-06,9.698456662825806207e-01,-1.275217094818062017e-05,9.765625000000000203e-07,9.698456662825806207e-01,-1.244255107204576737e-05,4.882812500000000102e-07,9.698456662825806207e-01,-1.228400002437873101e-05,2.441406250000000051e-07,9.698456662825806207e-01,-1.220382710565838718e-05,1.220703125000000025e-07,9.698456662825806207e-01,-1.216352117894037772e-05,6.103515625000000127e-08,9.698456662825806207e-01,-1.214331396763593265e-05,3.051757812500000064e-08,9.698456662825806207e-01,-1.213319687789127066e-05,1.525878906250000032e-08,9.698456662825806207e-01,-1.212813497176541612e-05
1.100000000000000066e-03,1.051749583085337836e+00,-8.299309934045767869e-07,5.500000000000000331e-04,1.051749583085337836e+00,-1.713175910646987302e-06,2.750000000000000166e-04,1.051749583085337836e+00,-3.581915041305701172e-06,1.375000000000000083e-04,1.051749583085337836e+00,-7.330942631473988348e-06,6.875000000000000414e-05,1.051749583085337836e+00,-1.292468492859500302e-05,3.437500000000000207e-05,1.051749583085337836e+00,-1.660775183398816528e-05,1.718750000000000104e-05,1.051749583085337836e+00,-1.649314867272586325e-05,8.593750000000000518e-06,1.051749583085337836e+00,-1.524849862054672278e-05,4.296875000000000259e-06,1.051749583085337836e+00,-1.429552832881053686e-05,2.148437500000000129e-06,1.051749583085337836e+00,-1.374361577378025154e-05,1.074218750000000065e-06,1.051749583085337836e+00,-1.345054094158721361e-05,5.371093750000000324e-07,1.051749583085337836e+00,-1.329998880101949029e-05,2.685546875000000162e-07,1.051749583085337836e+00,-1.322374484917147555e-05,1.342773437500000081e-07,1.051749583085337836e+00,-1.318538553437104473e-05,6.713867187500000404e-08,1.051749583085337836e+00,-1.316614713059453126e-05,3.356933593750000202e-08,1.051749583085337836e+00,-1.315651331623039018e-05,1.678466796875000101e-08,1.051749583085337836e+00,-1.315169276522968285e-05
1.200000000000000112e-03,1.129502724782336376e+00,-7.894186441932638964e-07,6.000000000000000559e-04,1.129502724782336376e+00,-1.637621397096038933e-06,3.000000000000000279e-04,1.129502724782336376e+00,-3.454091471791331396e-06,1.500000000000000140e-04,1.129502724782336376e+00,-7.169627053813834042e-06,7.500000000000000698e-05,1.129502724782336376e+00,-1.288796087265168221e-05,3.750000000000000349e-05,1.129502724782336376e+00,-1.692452330879441925e-05,1.875000000000000175e-05,1.129502724782336376e+00,-1.713653992933214328e-05,9.375000000000000873e-06,1.129502724782336376e+00,-1.606745264824013223e-05,4.687500000000000436e-06,1.129502724782336376e+00,-1.519541951942494414e-05,2.343750000000000218e-06,1.129502724782336376e+00,-1.468082082678156499e-05,1.171875000000000109e-06,1.129502724782336376e+00,-1.440544767099984922e-05,5.859375000000000545e-07,1.129502724782336376e+00,-1.426348859804953389e-05,2.929687500000000273e-07,1.129502724782336376e+00,-1.419147451311924251e-05,1.464843750000000136e-07,1.129502724782336376e+00,-1.415521319692720337e-05,7.324218750000000682e-08,1.129502724782336376e+00,-1.413701952586913703e-05,3.662109375000000341e-08,1.129502724782336376e+00,-1.412790700714953899e-05,1.831054687500000170e-08,1.129502724782336376e+00,-1.412334683578647910e-05
1.300000000000000157e-03,1.202798235245329028e+00,-7.457908202443930066e-07,6.500000000000000786e-04,1.202798235245329028e+00,-1.555603940048803158e-06,3.250000000000000393e-04,1.202798235245329028e+00,-3.312636181262090747e-06,1.625000000000000196e-04,1.202798235245329028e+00,-6.980016233663307263e-06,8.125000000000000982e-05,1.202798235245329028e+00,-1.280037392309325816e-05,4.062500000000000491e-05,1.202798235245329028e+00,-1.717450142218007828e-05,2.031250000000000246e-05,1.202798235245329028e+00,-1.771230109177774359e-05,1.015625000000000123e-05,1.202798235245329028e+00,-1.682299578085180773e-05,5.078125000000000614e-06,1.202798235245329028e+00,-1.603534133132300640e-05,2.539062500000000307e-06,1.202798235245329028e+00,-1.556008738700862660e-05,1.269531250000000153e-06,1.202798235245329028e+00,-1.530350267967807039e-05,6.347656250000000767e-07,1.202798235245329028e+00,-1.517069692195117101e-05,3.173828125000000384e-07,1.202798235245329028e+00,-1.510319691063171007e-05,1.586914062500000192e-07,1.202798235245329028e+00,-1.506917669989685197e-05,7.934570312500000959e-08,1.202798235245329028e+00,-1.505209956366501198e-05,3.967285156250000480e-08,1.202798235245329028e+00,-1.504354430353821864e-05,1.983642578125000240e-08,1.202798235245329028e+00,-1.503926250872584296e-05
1.399999999999999986e-03,1.271346850580052035e+00,-6.992197006474336640e-07,6.999999999999999929e-04,1.271346850580052035e+00,-1.467447224938032995e-06,3.499999999999999964e-04,1.271346850580052035e+00,-3.158107429124923005e-06,1.749999999999999982e-04,1.271346850580052035e+00,-6.762858478304599421e-06,8.749999999999999911e-05,1.271346850580052035e+00,-1.266226974559496582e-05,4.374999999999999956e-05,1.271346850580052035e+00,-1.735669962473574012e-05,2.187499999999999978e-05,1.271346850580052035e+00,-1.821815989379474518e-05,1.093749999999999989e-05,1.271346850580052035e+00,-1.751214623481215659e-05,5.468749999999999944e-06,1.271346850580052035e+00,-1.681197897683695252e-05,2.734374999999999972e-06,1.271346850580052035e+00,-1.637794539104688957e-05,1.367187499999999986e-06,1.271346850580052035e+00,-1.614116175478493749e-05,6.835937499999999931e-07,1.271346850580052035e+00,-1.601803343593401227e-05,3.417968749999999965e-07,1.271346850580052035e+00,-1.595531388993225063e-05,1.708984374999999983e-07,1.271346850580052035e+00,-1.592366904688399180e-05,8.544921874999999913e-08,1.271346850580052035e+00,-1.590777584113326317e-05,4.272460937499999957e-08,1.271346850580052035e+00,-1.589981160330248950e-05,2.136230468749999978e-08,1.271346850580052035e+00,-1.589582508332873598e-05
1.500000000000000031e-03,1.334878040718663117e+00,-6.498890803351141886e-07,7.500000000000000156e-04,1.334878040718663117e+00,-1.373499166043299056e-06,3.750000000000000078e-04,1.334878040718663117e+00,-2.991115069767042086e-06,1.875000000000000039e-04,1.334878040718663117e+00,-6.519010810188169858e-06,9.375000000000000195e-05,1.334878040718663117e+00,-1.247419337425159487e-05,4.687500000000000098e-05,1.334878040718663117e+00,-1.747039886339436018e-05,2.343750000000000049e-05,1.334878040718663117e+00,-1.865211994179648871e-05,1.171875000000000024e-05,1.334878040718663117e+00,-1.813218424812230165e-05,5.859375000000000122e-06,1.334878040718663117e+00,-1.752226742199192240e-05,2.929687500000000061e-06,1.334878040718663117e+00,-1.713116712699821388e-05,1.464843750000000030e-06,1.334878040718663117e+00,-1.691511903864103186e-05,7.324218750000000152e-07,1.334878040718663117e+00,-1.680215408988861088e-05,3.662109375000000076e-07,1.334878040718663117e+00,-1.674446253459877456e-05,1.831054687500000038e-07,1.334878040718663117e+00,-1.671531794697546808e-05,9.155273437500000191e-08,1.334878040718663117e+00,-1.670067139492804935e-05,4.577636718750000095e-08,1.334878040718663117e+00,-1.669332961060148525e-05,2.288818359375000048e-08,1.334878040718663117e+00,-1.668965409843943963e-05
1.600000000000000077e-03,1.393141077078324797e+00,-5.979936447287905956e-07,8.000000000000000383e-04,1.393141077078324797e+00,-1.274130533432273010e-06,4.000000000000000192e-04,1.393141077078324797e+00,-2.812318145739281271e-06,2.000000000000000096e-04,1.393141077078324797e+00,-6.249435584656669231e-06,1.000000000000000048e-04,1.393141077078324797e+00,-1.223688706057691558e-05,5.000000000000000240e-05,1.393141077078324797e+00,-1.751515041920519570e-05,2.500000000000000120e-05,1.393141077078324797e+00,-1.901246859373100423e-05,1.250000000000000060e-05,1.393141077078324797e+00,-1.868066281401211821e-05,6.250000000000000300e-06,1.393141077078324797e+00,-1.816340348279481184e-05,3.125000000000000150e-06,1.393141077078324797e+00,-1.781677997278506911e-05,1.562500000000000075e-06,1.393141077078324797e+00,-1.762232007543442023e-05,7.812500000000000374e-07,1.393141077078324797e+00,-1.751996431782445446e-05,3.906250000000000187e-07,1.393141077078324797e+00,-1.746752843545850822e-05,1.953125000000000094e-07,1.393141077078324797e+00,-1.744099912363261234e-05,9.765625000000000468e-08,1.393141077078324797e+00,-1.742765702853805608e-05,4.882812500000000234e-08,1.393141077078324797e+00,-1.742096667238429966e-05,2.441406250000000117e-08,1.393141077078324797e+00,-1.741761667360127537e-05
1.700000000000000122e-03,1.445906022072374952e+00,-5.437382014040318135e-07,8.500000000000000611e-04,1.445906022072374952e+00,-1.169733489700660608e-06,4.250000000000000305e-04,1.445906022072374952e+00,-2.622422286816233804e-06,2.125000000000000153e-04,1.445906022072374952e+00,-5.955196691968068162e-06,1.062500000000000076e-04,1.445906022072374952e+00,-1.195128734417605926e-05,5.312500000000000382e-05,1.445906022072374952e+00,-1.749077767822250203e-05,2.656250000000000191e-05,1.445906022072374952e+00,-1.929778371809673851e-05,1.328125000000000095e-05,1.445906022072374952e+00,-1.915541733815806611e-05,6.640625000000000477e-06,1.445906022072374952e+00,-1.873285688812083616e-05,3.320312500000000239e-06,1.445906022072374952e+00,-1.843207812773184584e-05,1.660156250000000119e-06,1.445906022072374952e+00,-1.825997386576230005e-05,8.300781250000000596e-07,1.445906022072374952e+00,-1.816863125070817847e-05,4.150390625000000298e-07,1.445906022072374952e+00,-1.812165798173814729e-05,2.075195312500000149e-07,1.445906022072374952e+00,-1.809784864478334584e-05,1.037597656250000075e-07,1.445906022072374952e+00,-1.808586366179556736e-05,5.187988281250000373e-08,1.445906022072374952e+00,-1.807985113759382642e-05,2.593994140625000186e-08,1.445906022072374952e+00,-1.807683987310454969e-05
1.800000000000000168e-03,1.492964636568932191e+00,-4.873368718086864953e-07,9.000000000000000838e-04,1.492964636568932191e+00,-1.060720042285598683e-06,4.500000000000000419e-04,1.492964636568932191e+00,-2.422176925197903654e-06,2.250000000000000209e-04,1.492964636568932191e+00,-5.637455358606843070e-06,1.125000000000000105e-04,1.492964636568932191e+00,-1.161852135665156377e-05,5.625000000000000524e-05,1.492964636568932191e+00,-1.739737682852008827e-05,2.812500000000000262e-05,1.492964636568932191e+00,-1.950693930644590654e-05,1.406250000000000131e-05,1.492964636568932191e+00,-1.955457418134805281e-05,7.031250000000000655e-06,1.492964636568932191e+00,-1.922838026553768580e-05,3.515625000000000327e-06,1.492964636568932191e+00,-1.897463329112396342e-05,1.757812500000000164e-06,1.492964636568932191e+00,-1.882556388143054893e-05,8.789062500000000818e-07,1.492964636568932191e+00,-1.874559489650342117e-05,4.394531250000000409e-07,1.492964636568932191e+00,-1.870426962296188207e-05,2.197265625000000205e-07,1.492964636568932191e+00,-1.868327422545368218e-05,1.098632812500000102e-07,1.492964636568932191e+00,-1.867269365382512075e-05,5.493164062500000511e-08,1.492964636568932191e+00,-1.866738269026155603e-05,2.746582031250000256e-08,1.492964636568932191e+00,-1.866472204415125480e-05
1.899999999999999996e-03,1.534131201715614568e+00,-4.290122462233509376e-07,9.499999999999999981e-04,1.534131201715614568e+00,-9.475204174605273475e-07,4.749999999999999990e-04,1.534131201715614568e+00,-2.212372337843194311e-06,2.374999999999999995e-04,1.534131201715614568e+00,-5.297465564453564667e-06,1.187499999999999998e-04,1.534131201715614568e+00,-1.123990237332986913e-05,5.937499999999999988e-05,1.534131201715614568e+00,-1.723531648058094224e-05,2.968749999999999994e-05,1.534131201715614568e+00,-1.963910991722538616e-05,1.484374999999999997e-05,1.534131201715614568e+00,-1.987655805387941732e-05,7.421874999999999985e-06,1.534131201715614568e+00,-1.964801801065779697e-05,3.710937499999999993e-06,1.534131201715614568e+00,-1.944230424560138685e-05,1.855468749999999996e-06,1.534131201715614568e+00,-1.931685799704083257e-05,9.277343749999999981e-07,1.534131201715614568e+00,-1.924857824328984852e-05,4.638671874999999991e-07,1.534131201715614568e+00,-1.921306405715175132e-05,2.319335937499999995e-07,1.534131201715614568e+00,-1.919496545833223754e-05,1.159667968749999998e-07,1.534131201715614568e+00,-1.918583105474530129e-05,5.798339843749999988e-08,1.534131201715614568e+00,-1.918124261176675109e-05,2.899169921874999994e-08,1.534131201715614568e+00,-1.917894308439008693e-05
2.000000000000000042e-03,1.569243251887003199e+00,-3.689945052992233957e-07,1.000000000000000021e-03,1.569243251887003199e+00,-8.305813624286412156e-07,5.000000000000000104e-04,1.569243251887003199e+00,-1.993836527607795605e-06,2.500000000000000052e-04,1.569243251887003199e+00,-4.936569093899191434e-06,1.250000000000000026e-04,1.569243251887003199e+00,-1.081692463036358161e-05,6.250000000000000130e-05,1.569243251887003199e+00,-1.700523621256005131e-05,3.125000000000000065e-05,1.569243251887003199e+00,-1.969377393341744707e-05,1.562500000000000033e-05,1.569243251887003199e+00,-2.012009823250772363e-05,7.812500000000000163e-06,1.569243251887003199e+00,-1.999011400501543307e-05,3.906250000000000081e-06,1.569243251887003199e+00,-1.983324530756532867e-05,1.953125000000000041e-06,1.569243251887003199e+00,-1.973191729916976328e-05,9.765625000000000203e-07,1.569243251887003199e+00,-1.967559624558892672e-05,4.882812500000000102e-07,1.569243251887003199e+00,-1.964603330512206892e-05,2.441406250000000051e-07,1.569243251887003199e+00,-1.963090293189232051e-05,1.220703125000000025e-07,1.569243251887003199e+00,-1.962325074566485412e-05,6.103515625000000127e-08,1.569243251887003199e+00,-1.961940293175949070e-05,3.051757812500000064e-08,1.569243251887003199e+00,-1.961747359830047133e-05
2.100000000000000304e-03,1.598162215862241275e+00,-3.075205116402336558e-07,1.050000000000000152e-03,1.598162215862241275e+00,-7.103643822157788674e-07,5.250000000000000760e-04,1.598162215862241275e+00,-1.767431955495191756e-06,2.625000000000000380e-04,1.598162215862241275e+00,-4.556190240435088486e-06,1.312500000000000190e-04,1.598162215862241275e+00,-1.035125742766404264e-05,6.562500000000000950e-05,1.598162215862241275e+00,-1.670804404616161882e-05,3.281250000000000475e-05,1.598162215862241275e+00,-1.967071562112379069e-05,1.640625000000000237e-05,1.598162215862241275e+00,-2.028423357541084829e-05,8.203125000000001187e-06,1.598162215862241275e+00,-2.025331815200965142e-05,4.101562500000000594e-06,1.598162215862241275e+00,-2.014591361124820610e-05,2.050781250000000297e-06,1.598162215862241275e+00,-2.006910373837440090e-05,1.025390625000000148e-06,1.598162215862241275e+00,-2.002496365843155546e-05,5.126953125000000742e-07,1.598162215862241275e+00,-2.000146863505593604e-05,2.563476562500000371e-07,1.598162215862241275e+00,-1.998936620008667412e-05,1.281738281250000186e-07,1.598162215862241275e+00,-1.998322643090177066e-05,6.408691406250000928e-08,1.598162215862241275e+00,-1.998013443163318550e-05,3.204345703125000464e-08,1.598162215862241275e+00,-1.997858290628953541e-05
2.200000000000000133e-03,1.620773963702336173e+00,-2.448328750145585402e-07,1.100000000000000066e-03,1.620773963702336173e+00,-5.873439183209281199e-07,5.500000000000000331e-04,1.620773963702336173e+00,-1.534052136917104246e-06,2.750000000000000166e-04,1.620773963702336173e+00,-4.157830185617315857e-06,1.375000000000000083e-04,1.620773963702336173e+00,-9.844738540937201715e-06,6.875000000000000414e-05,1.620773963702336173e+00,-1.634491286309223062e-05,3.437500000000000207e-05,1.620773963702336173e+00,-1.957002598096869953e-05,1.718750000000000104e-05,1.620773963702336173e+00,-2.036831631537665806e-05,8.593750000000000518e-06,1.620773963702336173e+00,-2.043659170511880654e-05,4.296875000000000259e-06,1.620773963702336173e+00,-2.037907519769993040e-05,2.148437500000000129e-06,1.620773963702336173e+00,-2.032708659382503013e-05,1.074218750000000065e-06,1.620773963702336173e+00,-2.029530168825002261e-05,5.371093750000000324e-07,1.620773963702336173e+00,-2.027796730608904800e-05,2.685546875000000162e-07,1.620773963702336173e+00,-2.026894057216202579e-05,1.342773437500000081e-07,1.620773963702336173e+00,-2.026433745088366395e-05,6.713867187500000404e-08,1.620773963702336173e+00,-2.026201346896036625e-05,3.356933593750000202e-08,1.620773963702336173e+00,-2.026084587489379617e-05
2.299999999999999961e-03,1.636989257168888434e+00,-1.811789948847013912e-07,1.149999999999999981e-03,1.636989257168888434e+00,-4.620054763123759502e-07,5.749999999999999903e-04,1.636989257168888434e+00,-1.294618115396359141e-06,2.874999999999999951e-04,1.636989257168888434e+00,-3.743061074588832992e-06,1.437499999999999976e-04,1.636989257168888434e+00,-9.299366968822498521e-06,7.187499999999999879e-05,1.636989257168888434e+00,-1.591727577623260653e-05,3.593749999999999939e-05,1.636989257168888434e+00,-1.939210238896114013e-05,1.796874999999999970e-05,1.636989257168888434e+00,-2.037201461624425764e-05,8.984374999999999848e-06,1.636989257168888434e+00,-2.053921136735849574e-05,4.492187499999999924e-06,1.636989257168888434e+00,-2.053180988466018377e-05,2.246093749999999962e-06,1.636989257168888434e+00,-2.050484772505234491e-05,1.123046874999999981e-06,1.636989257168888434e+00,-2.048554343434633865e-05,5.615234374999999905e-07,1.636989257168888434e+00,-2.047443810428707488e-05,2.807617187499999953e-07,1.636989257168888434e+00,-2.046852269579717875e-05,1.403808593749999976e-07,1.636989257168888434e+00,-2.046547438884207677e-05,7.019042968749999881e-08,1.636989257168888434e+00,-2.046392759595899133e-05,3.509521484374999941e-08,1.636989257168888434e+00,-2.046314854112985990e-05
2.400000000000000223e-03,1.646744101906647995e+00,-1.168100840348436255e-07,1.200000000000000112e-03,1.646744101906647995e+00,-3.348437097590437011e-07,6.000000000000000559e-04,1.646744101906647995e+00,-1.050074827628901812e-06,3.000000000000000279e-04,1.646744101906647995e+00,-3.313519811540891619e-06,1.500000000000000140e-04,1.646744101906647995e+00,-8.717295043758499658e-06,7.500000000000000698e-05,1.646744101906647995e+00,-1.542682047379577759e-05,3.750000000000000349e-05,1.646744101906647995e+00,-1.913764702823321048e-05,1.875000000000000175e-05,1.646744101906647995e+00,-2.029531388250971357e-05,9.375000000000000873e-06,1.646744101906647995e+00,-2.056077214580432619e-05,4.687500000000000436e-06,1.646744101906647995e+00,-2.060351489809737047e-05,2.343750000000000218e-06,1.646744101906647995e+00,-2.060168559008272639e-05,1.171875000000000109e-06,1.646744101906647995e+00,-2.059493809946184661e-05,5.859375000000000545e-07,1.646744101906647995e+00,-2.059010564916849526e-05,2.929687500000000273e-07,1.646744101906647995e+00,-2.058732491153053958e-05,1.464843750000000136e-07,1.646744101906647995e+00,-2.058584344917361282e-05,7.324218750000000682e-08,1.646744101906647995e+00,-2.058507994981558734e-05,3.662109375000000341e-08,1.646744101906647995e+00,-2.058469250879738831e-05
2.500000000000000052e-03,1.649999999999999911e+00,-5.198017714875153197e-08,1.250000000000000026e-03,1.649999999999999911e+00,-2.063604680588321886e-07,6.250000000000000130e-04,1.649999999999999911e+00,-8.013873742503489600e-07,3.125000000000000065e-04,1.649999999999999911e+00,-2.870901599600005412e-06,1.562500000000000033e-04,1.649999999999999911e+00,-8.100819937710062866e-06,7.812500000000000163e-05,1.649999999999999911e+00,-1.487548255879274890e-05,3.906250000000000081e-05,1.649999999999999911e+00,-1.880766411784411037e-05,1.953125000000000041e-05,1.649999999999999911e+00,-2.013851681692784538e-05,9.765625000000000203e-06,1.649999999999999911e+00,-2.050118894991395188e-05,4.882812500000000102e-06,1.649999999999999911e+00,-2.059390725108235662e-05,2.441406250000000051e-06,1.649999999999999911e+00,-2.061721801410391406e-05,1.220703125000000025e-06,1.649999999999999911e+00,-2.062305395283100517e-05,6.103515625000000127e-07,1.649999999999999911e+00,-2.062451345377714008e-05,3.051757812500000064e-07,1.649999999999999911e+00,-2.062487836129218259e-05,1.525878906250000032e-07,1.649999999999999911e+00,-2.062496959018853419e-05,7.629394531250000159e-08,1.649999999999999911e+00,-2.062499239753872666e-05,3.814697265625000079e-08,1.649999999999999911e+00,-2.062499809938415557e-05
2.600000000000000314e-03,1.646744101906647995e+00,1.305487174906242362e-08,1.300000000000000157e-03,1.646744101906647995e+00,-7.706281586832299847e-08,6.500000000000000786e-04,1.646744101906647995e+00,-5.495372110246961758e-07,3.250000000000000393e-04,1.646744101906647995e+00,-2.416953250635679947e-06,1.625000000000000196e-04,1.646744101906647995e+00,-7.452374596280081361e-06,8.125000000000000982e-05,1.646744101906647995e+00,-1.426543791009170605e-05,4.062500000000000491e-05,1.646744101906647995e+00,-1.840345594958629698e-05,2.031250000000000246e-05,1.646744101906647995e+00,-1.990224222588274044e-05,1.015625000000000123e-05,1.646744101906647995e+00,-2.036069692734058021e-05,5.078125000000000614e-06,1.646744101906647995e+00,-2.050302486060860081e-05,2.539062500000000307e-06,1.646744101906647995e+00,-2.055138369773438256e-05,1.269531250000000153e-06,1.646744101906647995e+00,-2.056978003402547893e-05,6.347656250000000767e-07,1.646744101906647995e+00,-2.057752572622764038e-05,3.173828125000000384e-07,1.646744101906647995e+00,-2.058103483877243595e-05,1.586914062500000192e-07,1.646744101906647995e+00,-2.058269839888329168e-05,7.934570312500000959e-08,1.646744101906647995e+00,-2.058350742293150879e-05,3.967285156250000480e-08,1.646744101906647995e+00,-2.058390624513798683e-05
2.700000000000000143e-03,1.636989257168888212e+00,7.803839903228663793e-08,1.350000000000000071e-03,1.636989257168888212e+00,5.253896804976725659e-08,6.750000000000000357e-04,1.636989257168888212e+00,-2.955182754867986538e-07,3.375000000000000179e-04,1.636989257168888212e+00,-1.953466291392000311e-06,1.687500000000000089e-04,1.636989257168888212e+00,-6.774518136984675627e-06,8.437500000000000447e-05,1.636989257168888212e+00,-1.359909409521818068e-05,4.218750000000000223e-05,1.636989257168888212e+00,-1.792661774843472953e-05,2.109375000000000112e-05,1.636989257168888212e+00,-1.958742257724165926e-05,1.054687500000000056e-05,1.636989257168888212e+00,-2.013985053591260929e-05,5.273437500000000279e-06,1.636989257168888212e+00,-2.033122639795108182e-05,2.636718750000000140e-06,1.636989257168888212e+00,-2.040444245894400499e-05,1.318359375000000070e-06,1.636989257168888212e+00,-2.043532659086425306e-05,6.591796875000000349e-07,1.636989257168888212e+00,-2.044932790561399463e-05,3.295898437500000174e-07,1.636989257168888212e+00,-2.045596737432448130e-05,1.647949218750000087e-07,1.636989257168888212e+00,-2.045919670033809407e-05,8.239746093750000436e-08,1.636989257168888212e+00,-2.046078874823602668e-05,4.119873046875000218e-08,1.636989257168888212e+00,-2.046157911683450697e-05
2.799999999999999972e-03,1.620773963702336395e+00,1.427139444068833922e-07,1.399999999999999986e-03,1.620773963702336395e+00,1.819334046637359456e-07,6.999999999999999929e-04,1.620773963702336395e+00,-4.033306432501341256e-08,3.499999999999999964e-04,1.620773963702336395e+00,-1.482269893150055625e-06,1.749999999999999982e-04,1.620773963702336395e+00,-6.069925749585531241e-06,8.749999999999999911e-05,1.620773963702336395e+00,-1.287908086878594802e-05,4.374999999999999956e-05,1.620773963702336395e+00,-1.737903137692270800e-05,2.187499999999999978e-05,1.620773963702336395e+00,-1.919530032033037349e-05,1.093749999999999989e-05,1.620773963702336395e+00,-1.983952135544188864e-05,5.468749999999999944e-06,1.620773963702336395e+00,-2.007918987315465971e-05,2.734374999999999972e-06,1.620773963702336395e+00,-2.017697420767122389e-05,1.367187499999999986e-06,1.620773963702336395e+00,-2.022022424966155068e-05,6.835937499999999931e-07,1.620773963702336395e+00,-2.024042593016614640e-05,3.417968749999999965e-07,1.620773963702336395e+00,-2.025016955209261562e-05,1.708984374999999983e-07,1.620773963702336395e+00,-2.025495189933454259e-05,8.544921874999999913e-08,1.620773963702336395e+00,-2.025732068799647516e-05,4.272460937499999957e-08,1.620773963702336395e+00,-2.025849948376318602e-05
2.900000000000000234e-03,1.598162215862241275e+00,2.068262630427057102e-07,1.450000000000000117e-03,1.598162215862241275e+00,3.106098332469636555e-07,7.250000000000000585e-04,1.598162215862241275e+00,2.150113230152392071e-07,3.625000000000000292e-04,1.598162215862241275e+00,-1.005223652824545239e-06,1.812500000000000146e-04,1.598162215862241275e+00,-5.341378138338065577e-06,9.062500000000000731e-05,1.598162215862241275e+00,-1.210823979405698128e-05,4.531250000000000365e-05,1.598162215862241275e+00,-1.676285790829016409e-05,2.265625000000000183e-05,1.598162215862241275e+00,-1.872742298255329228e-05,1.132812500000000091e-05,1.598162215862241275e+00,-1.946089464799638185e-05,5.664062500000000457e-06,1.598162215862241275e+00,-1.974790995923817092e-05,2.832031250000000228e-06,1.598162215862241275e+00,-1.986987665718345340e-05,1.416015625000000114e-06,1.598162215862241275e+00,-1.992532192108718579e-05,7.080078125000000571e-07,1.598162215862241275e+00,-1.995164424054295159e-05,3.540039062500000285e-07,1.598162215862241275e+00,-1.996445356206109556e-05,1.770019531250000143e-07,1.598162215862241275e+00,-1.997077005679162437e-05,8.850097656250000714e-08,1.598162215862241275e+00,-1.997390623769090441e-05,4.425048828125000357e-08,1.598162215862241275e+00,-1.997546880845749260e-05
3.000000000000000062e-03,1.569243251887003421e+00,2.701223329082298353e-07,1.500000000000000031e-03,1.569243251887003421e+00,4.380604267224998372e-07,7.500000000000000156e-04,1.569243251887003421e+00,4.695071588928795989e-07,3.750000000000000078e-04,1.569243251887003421e+00,-5.242102539843411420e-07,1.875000000000000039e-04,1.569243251887003421e+00,-4.591750547822133664e-06,9.375000000000000195e-05,1.569243251887003421e+00,-1.128961302858944908e-05,4.687500000000000098e-05,1.569243251887003421e+00,-1.608052909771492251e-05,2.343750000000000049e-05,1.569243251887003421e+00,-1.818563706200980354e-05,1.171875000000000024e-05,1.569243251887003421e+00,-1.900546468021228951e-05,5.859375000000000122e-06,1.569243251887003421e+00,-1.933869406667444775e-05,2.929687500000000061e-06,1.569243251887003421e+00,-1.948436178121294019e-05,1.464843750000000030e-06,1.569243251887003421e+00,-1.955178344990398081e-05,7.324218750000000152e-07,1.569243251887003421e+00,-1.958412252614155362e-05,3.662109375000000076e-07,1.569243251887003421e+00,-1.959994699471135707e-05,1.831054687500000038e-07,1.569243251887003421e+00,-1.960777270861151990e-05,9.155273437500000191e-08,1.569243251887003421e+00,-1.961166390467492446e-05,4.577636718750000095e-08,1.569243251887003421e+00,-1.961360408368844659e-05
